timestart,timeend,confidence,target
2018-01-09 17:52:30.000,2018-01-09 17:52:34.979,0.4113723933696747,5
2018-01-09 17:52:35.000,2018-01-09 17:52:44.979,0.4589250385761261,1
2018-01-09 17:52:45.000,2018-01-09 17:52:59.979,0.38461650411287945,6
2018-01-09 17:53:00.000,2018-01-09 17:53:04.980,0.5700826048851013,1
2018-01-09 17:53:05.000,2018-01-09 17:53:19.979,0.3525656263033549,6
2018-01-09 17:53:20.000,2018-01-09 17:53:24.979,0.5384346842765808,1
2018-01-09 17:53:25.000,2018-01-09 17:53:29.979,0.3040984570980072,6
2018-01-09 17:53:30.000,2018-01-09 17:53:34.979,0.4493305683135986,1
2018-01-09 17:53:35.000,2018-01-09 17:53:49.979,0.4225819706916809,6
2018-01-09 17:53:50.000,2018-01-09 17:53:54.979,0.4043734669685364,1
2018-01-09 17:53:55.000,2018-01-09 17:53:59.979,0.3022834360599518,6
2018-01-09 17:54:00.000,2018-01-09 17:54:04.980,0.5418144464492798,1
2018-01-09 17:54:05.000,2018-01-09 17:54:34.979,0.4291348308324814,6
2018-01-09 17:54:35.000,2018-01-09 17:54:39.979,0.392061710357666,1
2018-01-09 17:54:40.000,2018-01-09 17:54:44.979,0.30437415838241577,6
2018-01-09 17:54:45.000,2018-01-09 17:54:49.979,0.5484954118728638,1
2018-01-09 17:54:50.000,2018-01-09 17:55:19.979,0.4025427351395289,6
2018-01-09 17:55:20.000,2018-01-09 17:55:59.979,0.5054400563240051,1
2018-01-09 17:56:00.000,2018-01-09 17:56:04.980,0.3256226480007172,6
2018-01-09 17:56:05.000,2018-01-09 17:56:09.979,0.3082696795463562,3
2018-01-09 17:56:10.000,2018-01-09 17:56:14.979,0.3941709697246552,6
2018-01-09 17:56:15.000,2018-01-09 17:56:19.979,0.5459436178207397,1
2018-01-09 17:56:20.000,2018-01-09 17:56:24.979,0.3392680883407593,6
2018-01-09 17:56:25.000,2018-01-09 17:56:29.979,0.5580541491508484,1
2018-01-09 17:56:30.000,2018-01-09 17:56:34.979,0.37596359848976135,6
2018-01-09 17:56:35.000,2018-01-09 17:56:39.979,0.4355261921882629,1
2018-01-09 17:56:40.000,2018-01-09 17:56:44.979,0.4077927172183991,6
2018-01-09 17:56:45.000,2018-01-09 17:56:49.979,0.4789079427719116,1
2018-01-09 17:56:50.000,2018-01-09 17:56:54.979,0.3089142441749573,3
2018-01-09 17:56:55.000,2018-01-09 17:56:59.979,0.33906954526901245,6
2018-01-09 17:57:00.000,2018-01-09 17:57:09.979,0.5037513822317123,1
2018-01-09 17:57:10.000,2018-01-09 17:57:49.979,0.43849818781018257,6
2018-01-09 17:57:50.000,2018-01-09 17:57:54.979,0.3292079567909241,3
2018-01-09 17:57:55.000,2018-01-09 17:58:09.979,0.3763526380062103,6
2018-01-09 17:58:10.000,2018-01-09 17:58:14.979,0.5389150977134705,1
2018-01-09 17:58:15.000,2018-01-09 17:58:19.979,0.388336181640625,5
