timestart,timeend,confidence,target
2019-03-19 21:27:15.000,2019-03-19 21:27:19.979,0.3370049595832825,7
2019-03-19 21:27:20.000,2019-03-19 21:27:29.979,0.476030245423317,1
2019-03-19 21:27:30.000,2019-03-19 21:27:54.979,0.4232765793800354,6
2019-03-19 21:27:55.000,2019-03-19 21:27:59.979,0.13259659707546234,14
2019-03-19 21:28:00.000,2019-03-19 21:28:04.980,0.5787096619606018,8
2019-03-19 21:28:05.000,2019-03-19 21:33:59.979,1.0,-1
2019-03-19 21:34:00.000,2019-03-19 21:34:29.979,0.5669128596782684,8
2019-03-19 21:34:30.000,2019-03-19 21:34:34.979,1.0,-1
2019-03-19 21:34:35.000,2019-03-19 21:34:44.979,0.5844957232475281,8
2019-03-19 21:34:45.000,2019-03-19 21:35:04.980,1.0,-1
2019-03-19 21:35:05.000,2019-03-19 21:35:09.979,0.5661232471466064,8
2019-03-19 21:35:10.000,2019-03-19 21:35:14.979,1.0,-1
2019-03-19 21:35:15.000,2019-03-19 21:35:19.979,0.4118190705776215,7
2019-03-19 21:35:20.000,2019-03-19 21:35:24.979,0.5638725757598877,8
2019-03-19 21:35:25.000,2019-03-19 21:35:54.979,0.4252947320540746,6
2019-03-19 21:35:55.000,2019-03-19 21:35:59.979,0.3809582889080048,14
2019-03-19 21:36:00.000,2019-03-19 21:38:54.979,0.4666661850043706,6
2019-03-19 21:38:55.000,2019-03-19 21:38:59.979,0.3567512631416321,1
2019-03-19 21:39:00.000,2019-03-19 21:39:09.979,0.416520431637764,6
2019-03-19 21:39:10.000,2019-03-19 21:39:14.979,0.634829044342041,7
2019-03-19 21:39:15.000,2019-03-19 21:39:19.979,0.5707323551177979,6
2019-03-19 21:39:20.000,2019-03-19 21:39:24.979,0.6351132988929749,7
2019-03-19 21:39:25.000,2019-03-19 21:41:19.979,0.5233892889126487,6
2019-03-19 21:41:20.000,2019-03-19 21:41:24.979,0.20080332458019254,1
2019-03-19 21:41:25.000,2019-03-19 21:41:39.979,0.7075725396474203,7
2019-03-19 21:41:40.000,2019-03-19 21:47:04.980,0.6437758409059965,8
2019-03-19 21:47:05.000,2019-03-19 21:54:59.979,1.0,-1
2019-03-19 21:55:00.000,2019-03-19 21:55:34.979,0.3460950894015176,6
2019-03-19 21:55:35.000,2019-03-19 21:55:39.979,0.24257130920886996,1
2019-03-19 21:55:40.000,2019-03-19 21:59:59.979,0.2952257070976954,6
