timestart,timeend,confidence,target
2019-03-19 17:33:20.000,2019-03-19 17:33:24.979,1.0,-1
2019-03-19 17:33:25.000,2019-03-19 17:33:29.979,1.0,-1
2019-03-19 17:33:30.000,2019-03-19 17:33:34.979,1.0,-1
2019-03-19 17:33:35.000,2019-03-19 17:33:39.979,1.0,-1
2019-03-19 17:33:40.000,2019-03-19 17:33:44.979,1.0,-1
2019-03-19 17:33:45.000,2019-03-19 17:33:49.979,1.0,-1
2019-03-19 17:33:50.000,2019-03-19 17:33:54.979,1.0,-1
2019-03-19 17:33:55.000,2019-03-19 17:33:59.979,1.0,-1
2019-03-19 17:34:00.000,2019-03-19 17:34:04.980,1.0,-1
2019-03-19 17:34:05.000,2019-03-19 17:34:09.979,1.0,-1
2019-03-19 17:34:10.000,2019-03-19 17:34:14.979,1.0,-1
2019-03-19 17:34:15.000,2019-03-19 17:34:19.979,1.0,-1
2019-03-19 17:34:20.000,2019-03-19 17:34:24.979,1.0,-1
2019-03-19 17:34:25.000,2019-03-19 17:34:29.979,1.0,-1
2019-03-19 17:34:30.000,2019-03-19 17:34:34.979,1.0,-1
2019-03-19 17:34:35.000,2019-03-19 17:34:39.979,1.0,-1
2019-03-19 17:34:40.000,2019-03-19 17:34:44.979,1.0,-1
2019-03-19 17:34:45.000,2019-03-19 17:34:49.979,1.0,-1
2019-03-19 17:34:50.000,2019-03-19 17:34:54.979,1.0,-1
2019-03-19 17:34:55.000,2019-03-19 17:34:59.979,1.0,-1
2019-03-19 17:35:00.000,2019-03-19 17:35:04.980,1.0,-1
2019-03-19 17:35:05.000,2019-03-19 17:35:09.979,1.0,-1
2019-03-19 17:35:10.000,2019-03-19 17:35:14.979,1.0,-1
2019-03-19 17:35:15.000,2019-03-19 17:35:19.979,1.0,-1
2019-03-19 17:35:20.000,2019-03-19 17:35:24.979,1.0,-1
2019-03-19 17:35:25.000,2019-03-19 17:35:29.979,1.0,-1
2019-03-19 17:35:30.000,2019-03-19 17:35:34.979,1.0,-1
2019-03-19 17:35:35.000,2019-03-19 17:35:39.979,1.0,-1
2019-03-19 17:35:40.000,2019-03-19 17:35:44.979,1.0,-1
2019-03-19 17:35:45.000,2019-03-19 17:35:49.979,1.0,-1
2019-03-19 17:35:50.000,2019-03-19 17:35:54.979,1.0,-1
2019-03-19 17:35:55.000,2019-03-19 17:35:59.979,1.0,-1
2019-03-19 17:36:00.000,2019-03-19 17:36:04.980,1.0,-1
2019-03-19 17:36:05.000,2019-03-19 17:36:09.979,1.0,-1
2019-03-19 17:36:10.000,2019-03-19 17:36:14.979,1.0,-1
2019-03-19 17:36:15.000,2019-03-19 17:36:19.979,1.0,-1
2019-03-19 17:36:20.000,2019-03-19 17:36:24.979,1.0,-1
2019-03-19 17:36:25.000,2019-03-19 17:36:29.979,1.0,-1
2019-03-19 17:36:30.000,2019-03-19 17:36:34.979,1.0,-1
2019-03-19 17:36:35.000,2019-03-19 17:36:39.979,1.0,-1
2019-03-19 17:36:40.000,2019-03-19 17:36:44.979,1.0,-1
2019-03-19 17:36:45.000,2019-03-19 17:36:49.979,1.0,-1
2019-03-19 17:36:50.000,2019-03-19 17:36:54.979,1.0,-1
2019-03-19 17:36:55.000,2019-03-19 17:36:59.979,1.0,-1
2019-03-19 17:37:00.000,2019-03-19 17:37:04.980,1.0,-1
2019-03-19 17:37:05.000,2019-03-19 17:37:09.979,1.0,-1
2019-03-19 17:37:10.000,2019-03-19 17:37:14.979,1.0,-1
2019-03-19 17:37:15.000,2019-03-19 17:37:19.979,1.0,-1
2019-03-19 17:37:20.000,2019-03-19 17:37:24.979,1.0,-1
2019-03-19 17:37:25.000,2019-03-19 17:37:29.979,1.0,-1
2019-03-19 17:37:30.000,2019-03-19 17:37:34.979,1.0,-1
2019-03-19 17:37:35.000,2019-03-19 17:37:39.979,1.0,-1
2019-03-19 17:37:40.000,2019-03-19 17:37:44.979,1.0,-1
2019-03-19 17:37:45.000,2019-03-19 17:37:49.979,1.0,-1
2019-03-19 17:37:50.000,2019-03-19 17:37:54.979,1.0,-1
2019-03-19 17:37:55.000,2019-03-19 17:37:59.979,1.0,-1
2019-03-19 17:38:00.000,2019-03-19 17:38:04.980,1.0,-1
2019-03-19 17:38:05.000,2019-03-19 17:38:09.979,1.0,-1
2019-03-19 17:38:10.000,2019-03-19 17:38:14.979,1.0,-1
2019-03-19 17:38:15.000,2019-03-19 17:38:19.979,1.0,-1
2019-03-19 17:38:20.000,2019-03-19 17:38:24.979,1.0,-1
2019-03-19 17:38:25.000,2019-03-19 17:38:29.979,1.0,-1
2019-03-19 17:38:30.000,2019-03-19 17:38:34.979,1.0,-1
2019-03-19 17:38:35.000,2019-03-19 17:38:39.979,1.0,-1
2019-03-19 17:38:40.000,2019-03-19 17:38:44.979,1.0,-1
2019-03-19 17:38:45.000,2019-03-19 17:38:49.979,1.0,-1
2019-03-19 17:38:50.000,2019-03-19 17:38:54.979,1.0,-1
2019-03-19 17:38:55.000,2019-03-19 17:38:59.979,1.0,-1
2019-03-19 17:39:00.000,2019-03-19 17:39:04.980,1.0,-1
2019-03-19 17:39:05.000,2019-03-19 17:39:09.979,1.0,-1
2019-03-19 17:39:10.000,2019-03-19 17:39:14.979,1.0,-1
2019-03-19 17:39:15.000,2019-03-19 17:39:19.979,1.0,-1
2019-03-19 17:39:20.000,2019-03-19 17:39:24.979,1.0,-1
2019-03-19 17:39:25.000,2019-03-19 17:39:29.979,1.0,-1
2019-03-19 17:39:30.000,2019-03-19 17:39:34.979,1.0,-1
2019-03-19 17:39:35.000,2019-03-19 17:39:39.979,1.0,-1
2019-03-19 17:39:40.000,2019-03-19 17:39:44.979,1.0,-1
2019-03-19 17:39:45.000,2019-03-19 17:39:49.979,1.0,-1
2019-03-19 17:39:50.000,2019-03-19 17:39:54.979,1.0,-1
2019-03-19 17:39:55.000,2019-03-19 17:39:59.979,1.0,-1
2019-03-19 17:40:00.000,2019-03-19 17:40:04.980,1.0,-1
2019-03-19 17:40:05.000,2019-03-19 17:40:09.979,1.0,-1
2019-03-19 17:40:10.000,2019-03-19 17:40:14.979,1.0,-1
2019-03-19 17:40:15.000,2019-03-19 17:40:19.979,1.0,-1
2019-03-19 17:40:20.000,2019-03-19 17:40:24.979,1.0,-1
2019-03-19 17:40:25.000,2019-03-19 17:40:29.979,1.0,-1
2019-03-19 17:40:30.000,2019-03-19 17:40:34.979,1.0,-1
2019-03-19 17:40:35.000,2019-03-19 17:40:39.979,1.0,-1
2019-03-19 17:40:40.000,2019-03-19 17:40:44.979,1.0,-1
2019-03-19 17:40:45.000,2019-03-19 17:40:49.979,1.0,-1
2019-03-19 17:40:50.000,2019-03-19 17:40:54.979,1.0,-1
2019-03-19 17:40:55.000,2019-03-19 17:40:59.979,1.0,-1
2019-03-19 17:41:00.000,2019-03-19 17:41:04.980,1.0,-1
2019-03-19 17:41:05.000,2019-03-19 17:41:09.979,1.0,-1
2019-03-19 17:41:10.000,2019-03-19 17:41:14.979,1.0,-1
2019-03-19 17:41:15.000,2019-03-19 17:41:19.979,1.0,-1
2019-03-19 17:41:20.000,2019-03-19 17:41:24.979,1.0,-1
2019-03-19 17:41:25.000,2019-03-19 17:41:29.979,1.0,-1
2019-03-19 17:41:30.000,2019-03-19 17:41:34.979,1.0,-1
2019-03-19 17:41:35.000,2019-03-19 17:41:39.979,1.0,-1
2019-03-19 17:41:40.000,2019-03-19 17:41:44.979,1.0,-1
2019-03-19 17:41:45.000,2019-03-19 17:41:49.979,1.0,-1
2019-03-19 17:41:50.000,2019-03-19 17:41:54.979,1.0,-1
2019-03-19 17:41:55.000,2019-03-19 17:41:59.979,1.0,-1
2019-03-19 17:42:00.000,2019-03-19 17:42:04.980,1.0,-1
2019-03-19 17:42:05.000,2019-03-19 17:42:09.979,1.0,-1
2019-03-19 17:42:10.000,2019-03-19 17:42:14.979,1.0,-1
2019-03-19 17:42:15.000,2019-03-19 17:42:19.979,1.0,-1
2019-03-19 17:42:20.000,2019-03-19 17:42:24.979,1.0,-1
2019-03-19 17:42:25.000,2019-03-19 17:42:29.979,1.0,-1
2019-03-19 17:42:30.000,2019-03-19 17:42:34.979,1.0,-1
2019-03-19 17:42:35.000,2019-03-19 17:42:39.979,1.0,-1
2019-03-19 17:42:40.000,2019-03-19 17:42:44.979,1.0,-1
2019-03-19 17:42:45.000,2019-03-19 17:42:49.979,1.0,-1
2019-03-19 17:42:50.000,2019-03-19 17:42:54.979,1.0,-1
2019-03-19 17:42:55.000,2019-03-19 17:42:59.979,1.0,-1
2019-03-19 17:43:00.000,2019-03-19 17:43:04.980,1.0,-1
2019-03-19 17:43:05.000,2019-03-19 17:43:09.979,1.0,-1
2019-03-19 17:43:10.000,2019-03-19 17:43:14.979,1.0,-1
2019-03-19 17:43:15.000,2019-03-19 17:43:19.979,1.0,-1
2019-03-19 17:43:20.000,2019-03-19 17:43:24.979,1.0,-1
2019-03-19 17:43:25.000,2019-03-19 17:43:29.979,1.0,-1
2019-03-19 17:43:30.000,2019-03-19 17:43:34.979,1.0,-1
2019-03-19 17:43:35.000,2019-03-19 17:43:39.979,1.0,-1
2019-03-19 17:43:40.000,2019-03-19 17:43:44.979,1.0,-1
2019-03-19 17:43:45.000,2019-03-19 17:43:49.979,1.0,-1
2019-03-19 17:43:50.000,2019-03-19 17:43:54.979,1.0,-1
2019-03-19 17:43:55.000,2019-03-19 17:43:59.979,1.0,-1
2019-03-19 17:44:00.000,2019-03-19 17:44:04.980,1.0,-1
2019-03-19 17:44:05.000,2019-03-19 17:44:09.979,1.0,-1
2019-03-19 17:44:10.000,2019-03-19 17:44:14.979,1.0,-1
2019-03-19 17:44:15.000,2019-03-19 17:44:19.979,1.0,-1
2019-03-19 17:44:20.000,2019-03-19 17:44:24.979,1.0,-1
2019-03-19 17:44:25.000,2019-03-19 17:44:29.979,1.0,-1
2019-03-19 17:44:30.000,2019-03-19 17:44:34.979,1.0,-1
2019-03-19 17:44:35.000,2019-03-19 17:44:39.979,1.0,-1
2019-03-19 17:44:40.000,2019-03-19 17:44:44.979,1.0,-1
2019-03-19 17:44:45.000,2019-03-19 17:44:49.979,1.0,-1
2019-03-19 17:44:50.000,2019-03-19 17:44:54.979,1.0,-1
2019-03-19 17:44:55.000,2019-03-19 17:44:59.979,1.0,-1
2019-03-19 17:45:00.000,2019-03-19 17:45:04.980,1.0,-1
2019-03-19 17:45:05.000,2019-03-19 17:45:09.979,1.0,-1
2019-03-19 17:45:10.000,2019-03-19 17:45:14.979,1.0,-1
2019-03-19 17:45:15.000,2019-03-19 17:45:19.979,1.0,-1
2019-03-19 17:45:20.000,2019-03-19 17:45:24.979,1.0,-1
2019-03-19 17:45:25.000,2019-03-19 17:45:29.979,1.0,-1
2019-03-19 17:45:30.000,2019-03-19 17:45:34.979,1.0,-1
2019-03-19 17:45:35.000,2019-03-19 17:45:39.979,1.0,-1
2019-03-19 17:45:40.000,2019-03-19 17:45:44.979,1.0,-1
2019-03-19 17:45:45.000,2019-03-19 17:45:49.979,1.0,-1
2019-03-19 17:45:50.000,2019-03-19 17:45:54.979,1.0,-1
2019-03-19 17:45:55.000,2019-03-19 17:45:59.979,1.0,-1
2019-03-19 17:46:00.000,2019-03-19 17:46:04.980,1.0,-1
2019-03-19 17:46:05.000,2019-03-19 17:46:09.979,1.0,-1
2019-03-19 17:46:10.000,2019-03-19 17:46:14.979,1.0,-1
2019-03-19 17:46:15.000,2019-03-19 17:46:19.979,1.0,-1
2019-03-19 17:46:20.000,2019-03-19 17:46:24.979,1.0,-1
2019-03-19 17:46:25.000,2019-03-19 17:46:29.979,1.0,-1
2019-03-19 17:46:30.000,2019-03-19 17:46:34.979,1.0,-1
2019-03-19 17:46:35.000,2019-03-19 17:46:39.979,1.0,-1
2019-03-19 17:46:40.000,2019-03-19 17:46:44.979,1.0,-1
2019-03-19 17:46:45.000,2019-03-19 17:46:49.979,1.0,-1
2019-03-19 17:46:50.000,2019-03-19 17:46:54.979,1.0,-1
2019-03-19 17:46:55.000,2019-03-19 17:46:59.979,1.0,-1
2019-03-19 17:47:00.000,2019-03-19 17:47:04.980,1.0,-1
2019-03-19 17:47:05.000,2019-03-19 17:47:09.979,1.0,-1
2019-03-19 17:47:10.000,2019-03-19 17:47:14.979,1.0,-1
2019-03-19 17:47:15.000,2019-03-19 17:47:19.979,1.0,-1
2019-03-19 17:47:20.000,2019-03-19 17:47:24.979,1.0,-1
2019-03-19 17:47:25.000,2019-03-19 17:47:29.979,1.0,-1
2019-03-19 17:47:30.000,2019-03-19 17:47:34.979,1.0,-1
2019-03-19 17:47:35.000,2019-03-19 17:47:39.979,1.0,-1
2019-03-19 17:47:40.000,2019-03-19 17:47:44.979,1.0,-1
2019-03-19 17:47:45.000,2019-03-19 17:47:49.979,1.0,-1
2019-03-19 17:47:50.000,2019-03-19 17:47:54.979,1.0,-1
2019-03-19 17:47:55.000,2019-03-19 17:47:59.979,1.0,-1
2019-03-19 17:48:00.000,2019-03-19 17:48:04.980,1.0,-1
2019-03-19 17:48:05.000,2019-03-19 17:48:09.979,1.0,-1
2019-03-19 17:48:10.000,2019-03-19 17:48:14.979,1.0,-1
2019-03-19 17:48:15.000,2019-03-19 17:48:19.979,1.0,-1
2019-03-19 17:48:20.000,2019-03-19 17:48:24.979,1.0,-1
2019-03-19 17:48:25.000,2019-03-19 17:48:29.979,1.0,-1
2019-03-19 17:48:30.000,2019-03-19 17:48:34.979,1.0,-1
2019-03-19 17:48:35.000,2019-03-19 17:48:39.979,1.0,-1
2019-03-19 17:48:40.000,2019-03-19 17:48:44.979,1.0,-1
2019-03-19 17:48:45.000,2019-03-19 17:48:49.979,1.0,-1
2019-03-19 17:48:50.000,2019-03-19 17:48:54.979,1.0,-1
2019-03-19 17:48:55.000,2019-03-19 17:48:59.979,1.0,-1
2019-03-19 17:49:00.000,2019-03-19 17:49:04.980,1.0,-1
2019-03-19 17:49:05.000,2019-03-19 17:49:09.979,1.0,-1
2019-03-19 17:49:10.000,2019-03-19 17:49:14.979,1.0,-1
2019-03-19 17:49:15.000,2019-03-19 17:49:19.979,1.0,-1
2019-03-19 17:49:20.000,2019-03-19 17:49:24.979,1.0,-1
2019-03-19 17:49:25.000,2019-03-19 17:49:29.979,1.0,-1
2019-03-19 17:49:30.000,2019-03-19 17:49:34.979,1.0,-1
2019-03-19 17:49:35.000,2019-03-19 17:49:39.979,1.0,-1
2019-03-19 17:49:40.000,2019-03-19 17:49:44.979,1.0,-1
2019-03-19 17:49:45.000,2019-03-19 17:49:49.979,1.0,-1
2019-03-19 17:49:50.000,2019-03-19 17:49:54.979,1.0,-1
2019-03-19 17:49:55.000,2019-03-19 17:49:59.979,1.0,-1
2019-03-19 17:50:00.000,2019-03-19 17:50:04.980,1.0,-1
2019-03-19 17:50:05.000,2019-03-19 17:50:09.979,1.0,-1
2019-03-19 17:50:10.000,2019-03-19 17:50:14.979,1.0,-1
2019-03-19 17:50:15.000,2019-03-19 17:50:19.979,1.0,-1
2019-03-19 17:50:20.000,2019-03-19 17:50:24.979,1.0,-1
2019-03-19 17:50:25.000,2019-03-19 17:50:29.979,1.0,-1
2019-03-19 17:50:30.000,2019-03-19 17:50:34.979,1.0,-1
2019-03-19 17:50:35.000,2019-03-19 17:50:39.979,1.0,-1
2019-03-19 17:50:40.000,2019-03-19 17:50:44.979,1.0,-1
2019-03-19 17:50:45.000,2019-03-19 17:50:49.979,1.0,-1
2019-03-19 17:50:50.000,2019-03-19 17:50:54.979,1.0,-1
2019-03-19 17:50:55.000,2019-03-19 17:50:59.979,1.0,-1
2019-03-19 17:51:00.000,2019-03-19 17:51:04.980,1.0,-1
2019-03-19 17:51:05.000,2019-03-19 17:51:09.979,1.0,-1
2019-03-19 17:51:10.000,2019-03-19 17:51:14.979,1.0,-1
2019-03-19 17:51:15.000,2019-03-19 17:51:19.979,1.0,-1
2019-03-19 17:51:20.000,2019-03-19 17:51:24.979,1.0,-1
2019-03-19 17:51:25.000,2019-03-19 17:51:29.979,1.0,-1
2019-03-19 17:51:30.000,2019-03-19 17:51:34.979,1.0,-1
2019-03-19 17:51:35.000,2019-03-19 17:51:39.979,1.0,-1
2019-03-19 17:51:40.000,2019-03-19 17:51:44.979,1.0,-1
2019-03-19 17:51:45.000,2019-03-19 17:51:49.979,1.0,-1
2019-03-19 17:51:50.000,2019-03-19 17:51:54.979,1.0,-1
2019-03-19 17:51:55.000,2019-03-19 17:51:59.979,1.0,-1
2019-03-19 17:52:00.000,2019-03-19 17:52:04.980,1.0,-1
2019-03-19 17:52:05.000,2019-03-19 17:52:09.979,1.0,-1
2019-03-19 17:52:10.000,2019-03-19 17:52:14.979,1.0,-1
2019-03-19 17:52:15.000,2019-03-19 17:52:19.979,1.0,-1
2019-03-19 17:52:20.000,2019-03-19 17:52:24.979,1.0,-1
2019-03-19 17:52:25.000,2019-03-19 17:52:29.979,1.0,-1
2019-03-19 17:52:30.000,2019-03-19 17:52:34.979,1.0,-1
2019-03-19 17:52:35.000,2019-03-19 17:52:39.979,1.0,-1
2019-03-19 17:52:40.000,2019-03-19 17:52:44.979,1.0,-1
2019-03-19 17:52:45.000,2019-03-19 17:52:49.979,1.0,-1
2019-03-19 17:52:50.000,2019-03-19 17:52:54.979,1.0,-1
2019-03-19 17:52:55.000,2019-03-19 17:52:59.979,1.0,-1
2019-03-19 17:53:00.000,2019-03-19 17:53:04.980,1.0,-1
2019-03-19 17:53:05.000,2019-03-19 17:53:09.979,1.0,-1
2019-03-19 17:53:10.000,2019-03-19 17:53:14.979,1.0,-1
2019-03-19 17:53:15.000,2019-03-19 17:53:19.979,1.0,-1
2019-03-19 17:53:20.000,2019-03-19 17:53:24.979,1.0,-1
2019-03-19 17:53:25.000,2019-03-19 17:53:29.979,1.0,-1
2019-03-19 17:53:30.000,2019-03-19 17:53:34.979,1.0,-1
2019-03-19 17:53:35.000,2019-03-19 17:53:39.979,1.0,-1
2019-03-19 17:53:40.000,2019-03-19 17:53:44.979,1.0,-1
2019-03-19 17:53:45.000,2019-03-19 17:53:49.979,1.0,-1
2019-03-19 17:53:50.000,2019-03-19 17:53:54.979,1.0,-1
2019-03-19 17:53:55.000,2019-03-19 17:53:59.979,1.0,-1
2019-03-19 17:54:00.000,2019-03-19 17:54:04.980,1.0,-1
2019-03-19 17:54:05.000,2019-03-19 17:54:09.979,1.0,-1
2019-03-19 17:54:10.000,2019-03-19 17:54:14.979,1.0,-1
2019-03-19 17:54:15.000,2019-03-19 17:54:19.979,1.0,-1
2019-03-19 17:54:20.000,2019-03-19 17:54:24.979,1.0,-1
2019-03-19 17:54:25.000,2019-03-19 17:54:29.979,1.0,-1
2019-03-19 17:54:30.000,2019-03-19 17:54:34.979,1.0,-1
2019-03-19 17:54:35.000,2019-03-19 17:54:39.979,1.0,-1
2019-03-19 17:54:40.000,2019-03-19 17:54:44.979,1.0,-1
2019-03-19 17:54:45.000,2019-03-19 17:54:49.979,1.0,-1
2019-03-19 17:54:50.000,2019-03-19 17:54:54.979,1.0,-1
2019-03-19 17:54:55.000,2019-03-19 17:54:59.979,1.0,-1
2019-03-19 17:55:00.000,2019-03-19 17:55:04.980,1.0,-1
2019-03-19 17:55:05.000,2019-03-19 17:55:09.979,1.0,-1
2019-03-19 17:55:10.000,2019-03-19 17:55:14.979,1.0,-1
2019-03-19 17:55:15.000,2019-03-19 17:55:19.979,1.0,-1
2019-03-19 17:55:20.000,2019-03-19 17:55:24.979,1.0,-1
2019-03-19 17:55:25.000,2019-03-19 17:55:29.979,1.0,-1
2019-03-19 17:55:30.000,2019-03-19 17:55:34.979,1.0,-1
2019-03-19 17:55:35.000,2019-03-19 17:55:39.979,1.0,-1
2019-03-19 17:55:40.000,2019-03-19 17:55:44.979,1.0,-1
2019-03-19 17:55:45.000,2019-03-19 17:55:49.979,1.0,-1
2019-03-19 17:55:50.000,2019-03-19 17:55:54.979,1.0,-1
2019-03-19 17:55:55.000,2019-03-19 17:55:59.979,1.0,-1
2019-03-19 17:56:00.000,2019-03-19 17:56:04.980,1.0,-1
2019-03-19 17:56:05.000,2019-03-19 17:56:09.979,1.0,-1
2019-03-19 17:56:10.000,2019-03-19 17:56:14.979,1.0,-1
2019-03-19 17:56:15.000,2019-03-19 17:56:19.979,1.0,-1
2019-03-19 17:56:20.000,2019-03-19 17:56:24.979,1.0,-1
2019-03-19 17:56:25.000,2019-03-19 17:56:29.979,1.0,-1
2019-03-19 17:56:30.000,2019-03-19 17:56:34.979,1.0,-1
2019-03-19 17:56:35.000,2019-03-19 17:56:39.979,1.0,-1
2019-03-19 17:56:40.000,2019-03-19 17:56:44.979,1.0,-1
2019-03-19 17:56:45.000,2019-03-19 17:56:49.979,1.0,-1
2019-03-19 17:56:50.000,2019-03-19 17:56:54.979,1.0,-1
2019-03-19 17:56:55.000,2019-03-19 17:56:59.979,1.0,-1
2019-03-19 17:57:00.000,2019-03-19 17:57:04.980,1.0,-1
2019-03-19 17:57:05.000,2019-03-19 17:57:09.979,1.0,-1
2019-03-19 17:57:10.000,2019-03-19 17:57:14.979,1.0,-1
2019-03-19 17:57:15.000,2019-03-19 17:57:19.979,1.0,-1
2019-03-19 17:57:20.000,2019-03-19 17:57:24.979,1.0,-1
2019-03-19 17:57:25.000,2019-03-19 17:57:29.979,1.0,-1
2019-03-19 17:57:30.000,2019-03-19 17:57:34.979,1.0,-1
2019-03-19 17:57:35.000,2019-03-19 17:57:39.979,1.0,-1
2019-03-19 17:57:40.000,2019-03-19 17:57:44.979,1.0,-1
2019-03-19 17:57:45.000,2019-03-19 17:57:49.979,1.0,-1
2019-03-19 17:57:50.000,2019-03-19 17:57:54.979,1.0,-1
2019-03-19 17:57:55.000,2019-03-19 17:57:59.979,1.0,-1
2019-03-19 17:58:00.000,2019-03-19 17:58:04.980,1.0,-1
2019-03-19 17:58:05.000,2019-03-19 17:58:09.979,1.0,-1
2019-03-19 17:58:10.000,2019-03-19 17:58:14.979,1.0,-1
2019-03-19 17:58:15.000,2019-03-19 17:58:19.979,1.0,-1
2019-03-19 17:58:20.000,2019-03-19 17:58:24.979,1.0,-1
2019-03-19 17:58:25.000,2019-03-19 17:58:29.979,1.0,-1
2019-03-19 17:58:30.000,2019-03-19 17:58:34.979,1.0,-1
2019-03-19 17:58:35.000,2019-03-19 17:58:39.979,1.0,-1
2019-03-19 17:58:40.000,2019-03-19 17:58:44.979,1.0,-1
2019-03-19 17:58:45.000,2019-03-19 17:58:49.979,1.0,-1
2019-03-19 17:58:50.000,2019-03-19 17:58:54.979,1.0,-1
2019-03-19 17:58:55.000,2019-03-19 17:58:59.979,1.0,-1
2019-03-19 17:59:00.000,2019-03-19 17:59:04.980,1.0,-1
2019-03-19 17:59:05.000,2019-03-19 17:59:09.979,1.0,-1
2019-03-19 17:59:10.000,2019-03-19 17:59:14.979,1.0,-1
2019-03-19 17:59:15.000,2019-03-19 17:59:19.979,1.0,-1
2019-03-19 17:59:20.000,2019-03-19 17:59:24.979,1.0,-1
2019-03-19 17:59:25.000,2019-03-19 17:59:29.979,1.0,-1
2019-03-19 17:59:30.000,2019-03-19 17:59:34.979,1.0,-1
2019-03-19 17:59:35.000,2019-03-19 17:59:39.979,1.0,-1
2019-03-19 17:59:40.000,2019-03-19 17:59:44.979,1.0,-1
2019-03-19 17:59:45.000,2019-03-19 17:59:49.979,1.0,-1
2019-03-19 17:59:50.000,2019-03-19 17:59:54.979,1.0,-1
2019-03-19 17:59:55.000,2019-03-19 17:59:59.979,1.0,-1
2019-03-19 18:00:00.000,2019-03-19 18:00:04.980,1.0,-1
2019-03-19 18:00:05.000,2019-03-19 18:00:09.979,1.0,-1
2019-03-19 18:00:10.000,2019-03-19 18:00:14.979,1.0,-1
2019-03-19 18:00:15.000,2019-03-19 18:00:19.979,1.0,-1
2019-03-19 18:00:20.000,2019-03-19 18:00:24.979,1.0,-1
2019-03-19 18:00:25.000,2019-03-19 18:00:29.979,1.0,-1
2019-03-19 18:00:30.000,2019-03-19 18:00:34.979,1.0,-1
2019-03-19 18:00:35.000,2019-03-19 18:00:39.979,1.0,-1
2019-03-19 18:00:40.000,2019-03-19 18:00:44.979,1.0,-1
2019-03-19 18:00:45.000,2019-03-19 18:00:49.979,1.0,-1
2019-03-19 18:00:50.000,2019-03-19 18:00:54.979,1.0,-1
2019-03-19 18:00:55.000,2019-03-19 18:00:59.979,1.0,-1
2019-03-19 18:01:00.000,2019-03-19 18:01:04.980,1.0,-1
2019-03-19 18:01:05.000,2019-03-19 18:01:09.979,1.0,-1
2019-03-19 18:01:10.000,2019-03-19 18:01:14.979,1.0,-1
2019-03-19 18:01:15.000,2019-03-19 18:01:19.979,1.0,-1
2019-03-19 18:01:20.000,2019-03-19 18:01:24.979,1.0,-1
2019-03-19 18:01:25.000,2019-03-19 18:01:29.979,1.0,-1
2019-03-19 18:01:30.000,2019-03-19 18:01:34.979,1.0,-1
2019-03-19 18:01:35.000,2019-03-19 18:01:39.979,1.0,-1
2019-03-19 18:01:40.000,2019-03-19 18:01:44.979,1.0,-1
2019-03-19 18:01:45.000,2019-03-19 18:01:49.979,1.0,-1
2019-03-19 18:01:50.000,2019-03-19 18:01:54.979,1.0,-1
2019-03-19 18:01:55.000,2019-03-19 18:01:59.979,1.0,-1
2019-03-19 18:02:00.000,2019-03-19 18:02:04.980,1.0,-1
2019-03-19 18:02:05.000,2019-03-19 18:02:09.979,1.0,-1
2019-03-19 18:02:10.000,2019-03-19 18:02:14.979,1.0,-1
2019-03-19 18:02:15.000,2019-03-19 18:02:19.979,1.0,-1
2019-03-19 18:02:20.000,2019-03-19 18:02:24.979,1.0,-1
2019-03-19 18:02:25.000,2019-03-19 18:02:29.979,1.0,-1
2019-03-19 18:02:30.000,2019-03-19 18:02:34.979,1.0,-1
2019-03-19 18:02:35.000,2019-03-19 18:02:39.979,1.0,-1
2019-03-19 18:02:40.000,2019-03-19 18:02:44.979,1.0,-1
2019-03-19 18:02:45.000,2019-03-19 18:02:49.979,1.0,-1
2019-03-19 18:02:50.000,2019-03-19 18:02:54.979,1.0,-1
2019-03-19 18:02:55.000,2019-03-19 18:02:59.979,1.0,-1
2019-03-19 18:03:00.000,2019-03-19 18:03:04.980,1.0,-1
2019-03-19 18:03:05.000,2019-03-19 18:03:09.979,1.0,-1
2019-03-19 18:03:10.000,2019-03-19 18:03:14.979,1.0,-1
2019-03-19 18:03:15.000,2019-03-19 18:03:19.979,1.0,-1
2019-03-19 18:03:20.000,2019-03-19 18:03:24.979,1.0,-1
2019-03-19 18:03:25.000,2019-03-19 18:03:29.979,1.0,-1
2019-03-19 18:03:30.000,2019-03-19 18:03:34.979,1.0,-1
2019-03-19 18:03:35.000,2019-03-19 18:03:39.979,1.0,-1
2019-03-19 18:03:40.000,2019-03-19 18:03:44.979,1.0,-1
2019-03-19 18:03:45.000,2019-03-19 18:03:49.979,1.0,-1
2019-03-19 18:03:50.000,2019-03-19 18:03:54.979,1.0,-1
2019-03-19 18:03:55.000,2019-03-19 18:03:59.979,1.0,-1
2019-03-19 18:04:00.000,2019-03-19 18:04:04.980,1.0,-1
2019-03-19 18:04:05.000,2019-03-19 18:04:09.979,1.0,-1
2019-03-19 18:04:10.000,2019-03-19 18:04:14.979,1.0,-1
2019-03-19 18:04:15.000,2019-03-19 18:04:19.979,1.0,-1
2019-03-19 18:04:20.000,2019-03-19 18:04:24.979,1.0,-1
2019-03-19 18:04:25.000,2019-03-19 18:04:29.979,1.0,-1
2019-03-19 18:04:30.000,2019-03-19 18:04:34.979,1.0,-1
2019-03-19 18:04:35.000,2019-03-19 18:04:39.979,1.0,-1
2019-03-19 18:04:40.000,2019-03-19 18:04:44.979,1.0,-1
2019-03-19 18:04:45.000,2019-03-19 18:04:49.979,1.0,-1
